Lot Area,Overall Qual,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Age,Location,RoadRail,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
3230.0,6,1471.0,2,3,3,22,2,0,9,12,9,3,0,2,6,381.0
10800.0,6,2614.0,2,4,3,24,3,0,9,9,9,3,3,2,15,1138.0
11143.0,8,2466.0,3,4,4,16,4,0,12,12,9,4,4,0,1,0.0
8925.0,8,1466.0,2,3,4,14,4,0,12,12,9,4,0,0,6,16.0
10356.0,5,969.0,1,3,3,46,2,0,9,9,9,3,0,1,4,716.0
12299.0,7,1664.0,2,3,4,36,3,0,9,12,9,4,3,0,6,1328.0
9900.0,6,1691.0,1,2,3,54,3,1,12,9,12,3,0,0,3,1173.0
6762.0,7,1208.0,2,2,4,14,3,0,12,12,9,4,0,0,6,664.0
11625.0,5,1052.0,1,3,3,54,2,0,9,9,9,3,1,1,4,527.0
6435.0,6,1577.0,1,3,2,71,2,1,9,9,9,2,4,0,1,0.0
8450.0,5,909.0,1,3,3,53,2,1,9,9,9,3,0,0,12,432.0
11577.0,9,1838.0,2,3,5,15,4,0,15,12,9,5,4,0,6,1455.0
8340.0,6,1388.0,1,3,3,44,2,0,9,12,9,3,0,1,6,509.0
10708.0,5,1867.0,1,2,3,28,2,0,12,9,9,3,12,0,8,1147.0
6911.0,5,1301.0,1,2,2,71,1,1,9,9,9,2,0,0,2,405.0
8800.0,6,1251.0,1,3,3,57,2,0,9,9,9,3,8,0,4,553.0
10739.0,7,1444.0,2,3,4,20,3,0,12,12,9,4,0,0,6,1259.0
9572.0,8,2810.0,2,4,4,31,4,0,12,15,16,4,5,2,6,482.0
8012.0,6,923.0,2,2,3,41,2,0,9,12,9,3,3,0,16,662.0
16226.0,8,2452.0,2,4,4,22,4,0,12,12,9,4,3,2,6,281.0
10899.0,4,1224.0,2,2,3,57,1,0,9,0,9,6,0,0,0,0.0
4500.0,6,1337.0,2,2,3,23,3,0,12,20,9,3,0,0,6,1201.0
16647.0,5,1701.0,2,3,3,40,1,1,9,12,9,3,6,0,5,1390.0
8707.0,4,1669.0,1,4,3,71,1,1,9,9,6,3,0,1,1,0.0
8300.0,6,952.0,1,3,3,53,2,0,9,9,9,3,0,0,3,952.0
9770.0,5,922.0,1,2,3,64,1,0,9,9,9,3,0,0,3,512.0
17400.0,5,1126.0,2,3,3,44,1,0,9,9,9,3,4,0,5,936.0
5070.0,8,1280.0,2,2,4,29,4,0,12,12,9,4,0,0,1,0.0
7920.0,5,914.0,1,3,5,19,1,0,9,9,12,5,0,0,30,700.0
7020.0,7,1368.0,2,2,3,24,3,0,12,12,9,6,0,0,6,1243.0
7500.0,6,1494.0,1,3,4,71,3,0,9,9,9,4,8,0,4,547.0
10612.0,8,1534.0,2,3,4,15,4,0,12,12,9,4,4,0,6,28.0
6120.0,5,1582.0,2,3,3,71,2,0,9,6,6,3,4,0,2,273.0
12376.0,7,3222.0,3,5,4,31,2,0,9,12,9,4,6,0,6,1470.0
10004.0,6,1516.0,1,3,3,57,2,0,9,9,9,3,0,1,12,541.0
8250.0,5,1032.0,1,2,3,71,2,0,9,0,9,3,3,0,0,0.0
12205.0,3,1588.0,2,5,3,29,1,0,9,4,0,3,0,0,1,0.0
11175.0,7,1316.0,2,3,4,14,3,0,12,12,9,4,4,0,1,0.0
9965.0,7,1528.0,3,3,4,14,3,1,12,12,9,4,3,6,1,0.0
8660.0,5,2168.0,2,5,4,28,2,0,9,9,9,4,0,0,1,0.0
12375.0,5,1422.0,1,3,3,70,1,1,6,9,9,3,3,0,4,329.0
8070.0,4,990.0,1,3,3,26,1,0,9,12,0,3,0,0,6,588.0
8658.0,6,1324.0,2,3,3,56,2,0,9,9,9,3,3,0,3,643.0
8063.0,6,1690.0,2,3,3,21,2,0,9,12,9,3,3,2,1,0.0
8235.0,5,825.0,1,2,3,26,3,1,12,9,9,3,0,0,6,825.0
11700.0,6,1556.0,1,4,3,53,2,1,9,9,9,3,0,1,3,298.0
12961.0,6,1797.0,2,3,4,27,4,0,16,12,9,4,2,2,6,944.0
8450.0,5,1056.0,1,3,3,53,2,0,9,9,9,3,2,0,4,775.0
22950.0,10,3608.0,2,4,5,28,4,1,16,9,15,5,6,2,1,0.0
5748.0,8,1778.0,2,2,5,15,4,0,12,15,9,5,4,0,6,1573.0
10500.0,4,864.0,1,3,3,50,1,0,9,9,0,3,1,0,5,432.0
7500.0,7,1221.0,2,2,4,16,3,0,12,12,9,4,0,0,6,410.0
10042.0,6,865.0,1,2,3,26,3,0,9,9,9,3,4,0,10,422.0
2544.0,7,1223.0,2,2,4,16,3,0,12,12,9,4,0,2,1,0.0
3768.0,7,1452.0,2,3,4,22,3,0,12,12,9,4,0,2,6,549.0
10320.0,5,1308.0,2,2,3,43,1,0,6,6,4,3,0,0,1,0.0
9734.0,7,1374.0,2,3,4,17,3,1,12,12,9,4,0,2,18,354.0
3182.0,7,1504.0,2,2,4,15,3,0,12,16,9,4,4,0,6,16.0
8872.0,6,1384.0,2,3,3,24,2,0,9,12,9,3,3,2,1,0.0
12198.0,5,1411.0,1,3,3,46,2,0,9,9,9,3,3,0,3,780.0
8480.0,5,970.0,1,2,3,58,2,0,9,9,9,3,0,0,6,630.0
10200.0,5,904.0,1,3,4,51,4,0,12,12,9,4,0,0,5,704.0
9555.0,5,2233.0,2,5,3,42,2,0,9,0,12,6,0,2,0,0.0
7200.0,4,875.0,1,3,4,15,3,0,12,9,9,4,0,0,3,385.0
6780.0,6,754.0,1,2,3,39,2,0,6,9,0,3,0,0,6,490.0
53227.0,4,1663.0,1,2,4,27,1,0,9,12,9,4,8,0,4,1116.0
9100.0,5,925.0,1,2,3,56,2,0,9,9,9,3,0,0,12,804.0
9600.0,5,1308.0,1,2,3,71,3,0,16,6,9,3,6,1,3,428.0
14175.0,5,1375.0,1,3,3,23,1,0,9,9,9,3,4,0,15,908.0
14277.0,8,2385.0,2,3,4,18,4,0,12,15,9,4,4,2,6,938.0
9000.0,5,1792.0,2,4,3,47,1,0,9,12,9,6,0,4,1,0.0
13693.0,8,2464.0,2,4,5,14,4,0,12,15,9,5,5,2,24,2223.0
3635.0,7,1569.0,2,1,4,14,3,0,12,12,9,4,3,0,5,988.0
10933.0,9,1680.0,1,1,5,12,4,0,15,15,9,5,4,1,6,1021.0
8450.0,7,1337.0,2,3,4,18,3,0,12,12,9,4,0,0,6,699.0
8550.0,6,816.0,1,2,3,71,3,0,9,9,9,3,2,0,4,574.0
12182.0,7,1541.0,2,3,4,16,3,0,12,12,9,4,4,0,4,1201.0
6120.0,4,1573.0,1,3,4,26,2,0,9,9,9,4,0,0,1,0.0
10800.0,4,1461.0,2,4,3,25,2,1,9,9,9,3,0,0,1,0.0
12760.0,6,2048.0,3,5,3,45,2,0,9,9,9,6,0,0,1,0.0
7655.0,6,1642.0,2,3,3,27,2,0,9,12,9,3,3,2,1,0.0
10560.0,6,1470.0,1,2,3,27,2,0,9,6,9,3,0,1,3,283.0
7500.0,6,2299.0,3,5,3,18,2,0,9,12,9,3,3,3,1,0.0
9505.0,7,2035.0,2,3,4,20,3,0,12,12,9,4,4,2,1,0.0
10205.0,5,999.0,1,3,3,59,1,0,9,9,9,3,0,0,4,784.0
4379.0,8,1378.0,2,2,4,17,4,0,12,12,9,4,4,0,6,851.0
7800.0,5,1118.0,1,3,3,71,2,1,9,12,9,3,4,0,3,507.0
12108.0,4,1440.0,2,4,2,66,1,0,9,9,0,4,0,0,5,133.0
7000.0,5,1134.0,1,2,3,19,2,0,9,9,9,3,0,0,3,588.0
13053.0,6,1848.0,1,4,4,21,3,0,9,9,9,4,4,1,1,0.0
8400.0,6,1694.0,2,4,3,71,2,0,9,9,9,3,4,0,3,423.0
6000.0,4,901.0,1,2,3,21,2,0,9,9,6,3,0,0,1,0.0
6240.0,6,1409.0,1,3,3,71,2,0,9,9,9,3,4,1,2,52.0
31770.0,6,1656.0,1,3,3,61,2,0,9,12,9,3,8,0,4,639.0
12474.0,10,2332.0,2,3,5,13,4,0,15,15,9,5,5,2,6,1280.0
9600.0,5,1113.0,1,3,4,14,3,0,12,9,9,4,4,0,5,607.0
8574.0,6,1232.0,1,3,4,21,4,0,12,9,9,4,4,0,1,0.0
14418.0,9,1950.0,2,2,5,14,4,0,15,15,9,5,4,0,6,1375.0
10400.0,7,1872.0,2,3,3,33,2,0,9,12,9,3,3,0,6,929.0
15564.0,6,1264.0,1,3,3,26,2,0,9,12,9,3,0,0,1,0.0
13543.0,8,2500.0,3,5,5,16,4,0,12,15,9,5,4,3,6,16.0
6130.0,5,784.0,1,2,4,71,2,0,9,9,0,4,0,0,5,784.0
5925.0,2,612.0,1,1,3,71,1,0,12,0,6,3,0,0,0,0.0
24090.0,7,2403.0,2,4,3,71,4,0,12,9,9,3,6,0,1,0.0
9600.0,6,1644.0,1,3,3,68,2,0,9,9,9,3,8,0,6,1285.0
8158.0,7,1729.0,2,3,4,19,3,0,12,12,9,4,0,2,1,0.0
5220.0,5,879.0,1,2,3,71,1,0,9,9,9,3,0,0,1,0.0
8172.0,5,864.0,1,2,3,31,2,0,9,9,9,3,0,0,3,167.0
9000.0,6,1196.0,1,2,3,65,2,0,9,12,9,3,4,0,2,616.0
7844.0,6,1400.0,1,3,3,43,3,0,9,9,9,3,3,1,5,209.0
9084.0,4,1510.0,1,4,3,71,1,1,9,9,2,3,4,0,1,0.0
10800.0,4,1294.0,2,3,3,21,2,0,9,0,0,6,0,0,0,0.0
8556.0,7,1240.0,2,2,4,15,3,0,12,12,9,4,0,0,1,0.0
9100.0,5,988.0,1,3,3,59,1,1,9,9,9,3,0,0,2,36.0
8668.0,5,1560.0,2,4,3,53,1,0,9,9,9,6,0,0,1,0.0
11767.0,5,1368.0,1,3,3,71,1,0,9,6,9,3,0,0,3,1078.0
8400.0,7,1484.0,2,3,4,16,3,0,12,12,9,4,0,0,6,712.0
3874.0,8,1226.0,1,1,4,41,4,0,12,12,9,4,2,0,6,807.0
8076.0,6,1169.0,2,3,3,27,2,0,9,12,9,3,3,0,6,705.0
10090.0,7,1651.0,2,4,3,22,2,0,9,9,9,3,6,0,15,725.0
8877.0,4,816.0,1,2,3,63,1,0,9,9,4,3,4,0,5,690.0
11058.0,7,1564.0,2,3,4,14,4,0,12,12,9,4,0,0,6,56.0
10800.0,6,1912.0,2,3,3,21,3,0,9,6,12,6,3,0,1,0.0
10936.0,7,1525.0,2,3,4,15,3,0,12,12,9,4,4,2,1,0.0
8461.0,6,1456.0,2,3,4,15,3,0,12,12,9,4,4,2,1,0.0
7518.0,5,1330.0,1,3,3,17,3,0,8,4,9,3,0,0,1,0.0
8010.0,7,1720.0,2,3,4,18,3,0,12,12,9,4,4,2,1,0.0
10050.0,5,1280.0,2,3,3,55,2,0,9,9,9,3,3,0,6,602.0
4740.0,8,1179.0,2,2,3,33,4,0,12,12,9,3,0,0,6,248.0
6978.0,5,960.0,1,2,3,41,4,1,16,9,9,3,0,0,1,0.0
11400.0,10,2633.0,2,2,5,19,4,0,15,15,9,5,8,2,6,1282.0
9240.0,6,988.0,2,3,4,23,4,0,12,9,9,4,0,0,5,708.0
2304.0,7,1055.0,2,2,3,43,3,0,9,12,9,3,0,0,6,638.0
7223.0,5,1422.0,1,3,3,71,1,0,9,9,9,3,0,0,4,319.0
3612.0,6,1320.0,2,3,3,27,2,0,9,12,9,3,0,2,6,338.0
12680.0,7,1688.0,2,2,5,33,4,0,12,16,9,5,5,0,6,983.0
10176.0,7,1341.0,1,2,4,31,2,0,9,12,9,4,1,1,6,637.0
10780.0,5,954.0,1,3,3,45,1,0,9,9,9,3,0,0,5,483.0
8544.0,3,1040.0,2,2,3,71,1,0,9,0,9,6,0,0,0,0.0
10646.0,7,1789.0,2,3,3,20,2,0,9,9,9,3,3,2,6,681.0
8400.0,6,1537.0,1,3,4,16,4,0,16,9,9,4,4,1,1,0.0
15428.0,5,884.0,1,2,3,30,2,0,9,9,9,3,0,0,3,741.0
11216.0,8,1489.0,2,3,4,15,4,0,12,16,9,4,4,0,1,0.0
10140.0,6,1309.0,1,3,4,22,2,0,9,9,9,4,2,1,10,1040.0
3964.0,6,2521.0,2,5,3,48,1,0,9,12,9,3,4,2,5,837.0
11428.0,8,1634.0,2,3,4,15,4,0,12,12,9,4,4,0,1,0.0
10421.0,7,1714.0,2,3,3,33,2,0,9,12,9,3,3,2,6,394.0
13500.0,7,2454.0,2,3,3,34,4,0,12,9,9,3,4,0,1,0.0
9000.0,6,1216.0,1,3,3,52,2,1,9,9,9,3,0,0,4,955.0
8089.0,8,1419.0,2,2,4,14,4,0,12,12,9,4,4,0,6,945.0
9400.0,6,980.0,2,4,3,46,2,0,9,16,0,0,0,0,6,945.0
2117.0,6,1573.0,2,3,4,21,3,0,12,12,9,4,0,2,6,417.0
10625.0,6,2443.0,2,4,4,17,2,0,12,12,9,4,4,2,1,0.0
8413.0,8,2362.0,2,3,4,23,4,0,16,15,12,4,6,2,6,901.0
13500.0,10,2775.0,3,3,4,21,4,1,25,9,12,4,4,3,1,0.0
15676.0,8,2014.0,2,2,4,41,4,0,16,16,9,4,8,0,15,1825.0
9950.0,7,2520.0,2,4,4,26,3,0,12,12,9,4,3,2,6,565.0
15410.0,6,1494.0,2,3,3,19,3,1,12,9,9,3,4,0,24,985.0
6000.0,5,616.0,1,2,3,71,2,0,9,9,9,3,0,0,2,616.0
8402.0,6,1465.0,2,3,3,23,2,0,9,12,9,3,4,2,1,0.0
10655.0,8,1629.0,2,3,4,17,4,0,12,12,9,4,4,0,0,1603.0
10150.0,5,912.0,1,2,3,63,1,1,9,9,9,3,0,0,3,456.0
10084.0,7,1552.0,2,3,4,15,3,0,12,12,9,4,0,0,6,24.0
16285.0,7,1430.0,2,3,4,19,3,0,12,12,9,4,0,0,1,0.0
3230.0,6,1458.0,2,2,3,22,2,0,9,12,9,3,2,2,6,419.0
21579.0,6,1488.0,2,3,3,53,2,0,9,12,9,3,8,0,4,813.0
8320.0,7,1582.0,2,3,4,17,3,0,12,12,9,4,0,2,6,490.0
6960.0,4,864.0,1,3,4,51,1,0,9,9,9,4,0,0,20,614.0
21930.0,5,1838.0,2,4,3,16,2,1,12,16,9,3,4,2,1,0.0
6600.0,5,816.0,1,3,4,13,4,0,16,9,9,4,5,0,5,641.0
8405.0,4,1529.0,2,4,3,71,1,0,9,0,9,3,0,0,0,0.0
11778.0,9,2276.0,2,3,5,13,4,0,12,12,12,5,8,0,6,2085.0
8967.0,5,1077.0,1,2,3,71,1,0,6,2,1,3,0,0,1,0.0
10562.0,8,2161.0,1,3,5,14,4,0,12,15,9,5,4,1,6,1288.0
12864.0,7,1409.0,1,1,4,19,3,0,12,12,9,4,4,1,6,1392.0
13695.0,5,1114.0,1,3,4,17,1,1,9,9,9,4,0,1,6,646.0
10289.0,5,1073.0,1,3,3,56,2,0,9,9,9,3,0,1,5,836.0
15431.0,10,2402.0,2,2,5,13,4,0,15,15,9,5,8,0,30,2306.0
11120.0,6,1232.0,2,3,3,37,2,0,9,12,9,3,0,0,4,660.0
9069.0,6,1440.0,2,2,4,28,4,0,16,12,9,8,0,0,12,1344.0
47280.0,6,1488.0,2,3,3,71,2,0,9,9,9,3,3,2,1,0.0
7875.0,7,1509.0,2,3,4,18,3,0,12,12,9,4,4,2,1,0.0
6600.0,5,845.0,1,3,4,16,2,0,9,9,9,4,0,0,6,638.0
13682.0,10,2945.0,3,3,4,15,4,0,15,15,9,4,4,3,1,0.0
9150.0,6,1431.0,1,3,3,59,2,0,9,12,9,3,4,0,6,371.0
7150.0,5,892.0,1,3,3,54,1,0,9,9,9,3,0,0,4,432.0
12285.0,7,1329.0,1,3,3,61,3,0,9,9,9,3,8,1,4,544.0
17920.0,5,1779.0,1,3,3,47,1,0,9,9,9,3,4,1,15,1391.0
3684.0,7,1555.0,2,2,4,14,3,0,12,12,9,4,3,0,1,0.0
7006.0,6,1236.0,2,3,3,71,2,0,9,9,9,3,4,0,3,121.0
8390.0,7,1651.0,2,3,3,22,2,0,9,12,9,3,3,2,1,0.0
5784.0,5,886.0,1,2,3,25,3,1,9,6,9,3,0,0,1,0.0
9135.0,6,1700.0,2,3,4,18,3,0,12,12,9,4,0,0,6,340.0
10496.0,6,1846.0,2,3,3,71,2,1,9,9,9,3,4,0,3,196.0
13650.0,5,1920.0,2,4,4,63,3,0,16,9,9,4,4,0,20,498.0
8308.0,4,1088.0,1,2,3,58,2,0,12,9,9,3,0,0,8,973.0
9450.0,4,1362.0,1,3,3,64,1,0,9,9,9,3,4,0,4,775.0
9317.0,6,1314.0,2,3,4,15,3,0,12,12,9,4,4,0,6,24.0
7153.0,6,1294.0,2,3,4,30,2,0,9,12,9,4,0,0,6,1200.0
8814.0,7,1274.0,2,3,4,14,3,0,12,12,9,4,0,0,6,925.0
9849.0,7,1689.0,2,3,4,14,4,0,12,12,9,4,0,0,1,0.0
14463.0,9,1641.0,2,3,5,13,4,0,15,15,9,5,0,0,6,1115.0
5190.0,7,1079.0,1,2,3,71,2,0,9,9,9,3,4,0,1,0.0
9750.0,5,984.0,1,2,2,62,2,0,9,9,9,2,0,0,3,200.0
6000.0,4,960.0,1,2,2,71,1,0,9,9,9,2,0,0,5,250.0
8712.0,5,1044.0,1,2,2,69,1,0,6,9,9,2,0,0,1,0.0
11851.0,5,1633.0,1,3,4,12,3,1,12,9,9,4,4,0,4,780.0
13811.0,6,1137.0,2,2,4,34,2,0,9,16,9,4,3,0,12,1020.0
10143.0,6,1380.0,1,3,3,58,3,0,9,9,9,3,0,1,3,384.0
18265.0,6,1256.0,2,3,4,35,4,0,16,16,9,4,2,0,18,980.0
4224.0,5,1142.0,1,3,3,45,1,0,9,12,9,3,1,1,5,874.0
12615.0,6,2158.0,2,4,4,20,3,0,9,12,9,4,4,0,5,477.0
14536.0,8,1629.0,2,3,4,18,4,0,12,12,9,4,4,0,6,1300.0
9187.0,6,1080.0,1,3,3,38,3,0,12,9,9,3,0,1,5,336.0
9900.0,7,2646.0,2,4,4,28,3,0,12,12,9,4,3,2,6,987.0
8333.0,7,1491.0,2,3,4,15,3,0,12,12,9,4,4,2,1,0.0
10147.0,6,1694.0,2,3,3,27,2,0,9,12,9,3,3,2,2,186.0
5914.0,5,1080.0,1,3,4,25,3,0,9,6,0,4,0,0,1,0.0
11646.0,6,1422.0,2,3,4,15,3,0,12,12,9,4,4,2,1,0.0
7200.0,7,1301.0,2,2,4,15,3,0,12,16,9,4,4,0,1,0.0
20544.0,7,2093.0,2,3,3,30,4,0,12,12,9,3,3,2,1,0.0
9981.0,5,1073.0,1,3,3,54,1,0,9,9,9,3,0,0,4,221.0
8251.0,7,1506.0,2,3,4,15,3,0,12,16,9,4,4,0,6,778.0
10140.0,7,1334.0,2,3,3,54,3,1,9,9,9,3,0,0,8,621.0
8239.0,7,1295.0,2,2,4,35,3,0,12,0,9,4,0,0,0,0.0
5700.0,7,1344.0,1,3,4,31,3,1,9,9,9,4,4,1,3,336.0
7200.0,5,732.0,1,2,3,69,3,0,12,12,9,3,0,0,20,732.0
9178.0,8,1468.0,2,3,4,13,4,0,12,12,9,4,4,0,1,0.0
4043.0,6,1069.0,2,2,3,46,2,0,9,12,9,3,1,0,20,883.0
4224.0,5,1040.0,1,3,3,46,2,0,9,12,9,3,0,0,6,769.0
11235.0,5,999.0,1,3,3,58,1,0,9,12,9,3,0,0,5,925.0
8450.0,7,1349.0,2,3,3,20,2,0,9,12,9,3,0,0,1,0.0
11851.0,7,1442.0,2,3,3,31,2,0,9,12,9,3,0,0,1,0.0
4608.0,4,747.0,1,2,3,71,2,1,12,9,9,3,0,0,1,0.0
9262.0,8,1578.0,2,3,5,12,4,0,12,12,9,5,4,0,1,0.0
12702.0,5,882.0,1,2,3,65,1,0,9,0,9,3,0,0,0,0.0
2938.0,7,1511.0,2,2,4,19,3,0,12,12,9,4,3,0,6,1038.0
18160.0,6,1128.0,1,3,3,57,2,0,9,9,9,3,3,0,4,550.0
11355.0,7,1312.0,1,3,3,20,3,0,9,9,9,3,4,1,4,637.0
1680.0,5,1302.0,2,3,3,49,1,0,9,9,9,3,0,2,3,350.0
14300.0,9,2696.0,2,3,5,17,4,0,15,15,9,5,8,2,6,1373.0
10616.0,7,1356.0,2,3,4,14,3,0,12,12,9,4,4,2,1,0.0
11308.0,9,2184.0,2,3,5,13,4,0,15,15,9,5,4,2,6,936.0
10480.0,7,1964.0,2,4,3,45,3,0,9,9,9,3,4,2,5,403.0
5118.0,8,1321.0,1,1,4,31,4,0,12,12,9,4,3,0,6,926.0
3811.0,8,1646.0,2,2,4,16,4,1,12,15,9,4,4,0,6,1373.0
10825.0,7,1260.0,2,3,3,38,4,0,12,12,9,3,0,0,6,747.0
5500.0,5,1316.0,1,3,3,20,2,0,9,9,9,3,0,0,10,926.0
9600.0,5,1432.0,2,2,3,19,3,0,12,4,12,3,0,0,1,0.0
9317.0,7,1958.0,2,3,4,20,4,0,16,16,9,4,3,2,6,497.0
11838.0,8,1788.0,2,3,5,20,4,0,12,12,9,5,3,0,1,0.0
8004.0,8,1935.0,2,3,3,12,4,1,12,12,9,3,0,2,6,544.0
6876.0,6,1969.0,2,4,3,63,2,0,9,9,9,3,4,0,1,0.0
8396.0,7,1986.0,2,4,4,18,3,0,12,12,9,4,4,2,1,0.0
9803.0,7,1214.0,2,2,4,11,3,0,12,12,9,4,0,0,1,0.0
6240.0,8,1342.0,2,2,4,14,4,0,12,12,9,4,4,0,6,846.0
15498.0,8,2898.0,2,2,4,45,4,0,12,12,9,4,4,0,10,1565.0
12891.0,8,2004.0,2,4,4,19,4,0,12,15,9,4,4,2,6,651.0
6180.0,6,986.0,1,2,3,71,2,0,9,9,9,3,4,0,1,0.0
7449.0,7,1108.0,1,3,4,71,3,0,9,9,9,4,4,0,1,0.0
10410.0,3,1214.0,1,3,3,71,1,1,9,9,9,3,0,0,1,0.0
15865.0,8,2217.0,2,4,4,51,4,0,16,12,9,4,3,0,15,1174.0
19690.0,6,2201.0,2,4,4,55,4,0,16,12,16,4,4,0,1,0.0
3182.0,7,1220.0,2,2,4,15,3,0,12,12,9,4,4,0,6,16.0
9600.0,7,1378.0,2,3,4,16,4,0,15,9,9,4,4,0,3,141.0
11100.0,4,930.0,1,2,4,15,2,0,9,0,9,4,0,0,0,0.0
13587.0,5,988.0,1,2,3,63,1,0,9,9,9,3,0,0,3,532.0
11447.0,8,1964.0,2,3,4,15,4,0,12,15,9,4,4,2,6,1571.0
7242.0,7,1270.0,2,2,4,15,3,0,12,12,9,4,0,0,1,0.0
7018.0,5,2240.0,2,6,3,42,1,1,9,0,9,6,0,0,0,0.0
9466.0,8,1494.0,1,1,4,26,4,0,12,12,9,4,4,1,10,1494.0
8400.0,5,1364.0,1,3,3,64,1,1,9,6,9,3,4,1,4,623.0
11050.0,9,2153.0,2,3,5,21,4,0,12,15,9,5,10,2,6,904.0
11040.0,4,1336.0,1,3,3,71,1,0,9,9,9,3,0,1,3,637.0
6931.0,7,1656.0,2,3,4,17,3,0,12,12,9,4,4,2,1,0.0
12438.0,6,1499.0,2,3,4,26,3,0,12,12,9,4,3,2,1,0.0
15138.0,8,2794.0,2,4,5,25,4,0,12,12,9,5,3,2,6,689.0
12046.0,6,2030.0,2,4,4,45,2,0,9,9,9,4,3,2,2,156.0
9600.0,6,1254.0,1,3,3,60,2,0,9,9,9,3,4,0,5,600.0
11367.0,8,1989.0,2,3,4,19,4,0,12,12,9,4,4,2,6,932.0
26073.0,5,1898.0,2,3,3,65,1,0,9,9,9,3,6,2,3,1116.0
7150.0,5,988.0,1,3,3,55,2,0,9,9,9,3,0,0,4,725.0
15602.0,7,1801.0,2,1,3,24,4,0,9,9,9,3,6,0,5,1247.0
10260.0,5,1872.0,2,4,3,45,1,0,9,0,9,6,0,4,0,0.0
12728.0,8,2439.0,2,4,4,20,4,0,12,12,9,4,3,2,6,1198.0
11690.0,8,1764.0,2,3,4,21,4,0,12,12,9,4,3,2,1,0.0
9230.0,5,1200.0,1,1,4,23,3,1,9,9,9,4,0,1,6,661.0
1890.0,6,1030.0,1,3,3,49,3,0,9,9,9,3,0,1,5,282.0
9375.0,7,2034.0,2,3,4,23,2,0,9,12,9,4,0,2,6,739.0
3480.0,7,1405.0,2,2,4,18,3,0,12,12,9,4,3,0,1,0.0
17140.0,4,1229.0,1,3,3,65,1,0,9,9,9,3,0,0,5,1059.0
8749.0,7,1932.0,2,3,4,18,3,0,12,12,9,4,4,2,6,654.0
11375.0,6,1299.0,1,3,4,26,2,0,9,9,9,4,3,0,3,736.0
3922.0,7,1402.0,0,2,4,14,3,0,12,15,9,4,4,0,1,0.0
3182.0,7,1504.0,2,1,4,15,3,0,12,12,9,4,4,0,6,16.0
9750.0,6,1442.0,1,4,3,63,2,0,9,9,9,3,0,1,3,608.0
13426.0,7,1779.0,2,3,4,21,3,0,12,12,9,4,3,2,6,894.0
10574.0,8,1953.0,2,3,4,15,4,0,12,12,9,4,4,2,1,0.0
8726.0,7,1909.0,2,4,4,19,3,0,12,12,9,4,0,2,1,0.0
7984.0,7,1630.0,2,3,4,16,3,0,12,12,9,4,4,2,1,0.0
8248.0,5,1250.0,1,3,2,71,2,0,9,9,9,2,0,1,1,0.0
9790.0,6,1328.0,1,3,3,58,2,1,9,9,9,3,8,1,15,650.0
7200.0,5,988.0,1,3,3,71,2,0,9,9,9,3,0,0,12,630.0
7200.0,6,1278.0,1,4,3,67,2,0,9,9,9,3,0,0,3,673.0
8125.0,6,1716.0,2,3,4,16,3,0,12,12,9,4,0,2,1,0.0
8088.0,2,498.0,1,1,3,66,1,1,9,9,4,3,0,0,1,0.0
12511.0,7,2840.0,2,4,4,43,3,0,12,12,12,4,8,2,5,988.0
1869.0,6,987.0,1,2,3,51,2,0,9,9,9,3,0,1,3,321.0
9259.0,4,756.0,1,2,3,71,1,1,9,6,9,3,0,0,1,0.0
16770.0,8,1712.0,2,3,4,18,4,0,12,15,9,4,4,0,6,1196.0
4043.0,6,1069.0,2,2,3,44,2,0,9,12,9,3,2,0,5,360.0
9000.0,7,1335.0,2,3,4,14,3,0,12,12,9,4,0,0,1,0.0
12677.0,8,1518.0,1,1,5,17,4,0,15,15,9,5,4,1,6,1218.0
12852.0,8,1780.0,2,3,4,14,4,0,12,12,9,4,4,2,6,770.0
10320.0,4,1484.0,2,3,3,71,1,1,4,6,6,3,0,0,1,0.0
10800.0,5,1652.0,2,4,3,71,3,1,12,6,9,3,0,0,2,686.0
19522.0,7,2503.0,2,3,4,31,3,0,12,12,9,4,3,2,6,727.0
13860.0,8,2704.0,2,4,5,26,4,0,12,12,9,5,9,2,6,1410.0
11927.0,8,1592.0,2,3,4,26,4,0,12,12,9,4,3,0,24,873.0
11950.0,7,1394.0,2,3,4,18,3,0,12,12,9,4,3,2,1,0.0
9906.0,4,1328.0,1,3,3,71,1,0,9,9,9,3,0,0,1,0.0
4923.0,8,1593.0,1,0,5,19,4,0,12,15,9,5,4,1,6,1153.0
7879.0,4,720.0,1,2,3,71,1,0,9,9,0,3,0,0,3,495.0
7800.0,5,912.0,1,2,3,57,1,0,9,9,9,3,0,0,6,912.0
3196.0,8,1456.0,2,2,4,18,4,0,12,12,9,4,3,0,1,0.0
9928.0,7,1944.0,2,3,3,27,4,0,12,9,9,3,0,0,1,0.0
6820.0,8,1502.0,1,1,4,36,4,0,12,12,9,4,0,1,24,1488.0
13128.0,8,2064.0,2,4,4,16,4,0,12,12,9,4,4,2,1,0.0
6240.0,5,1576.0,1,3,3,71,2,0,9,9,9,3,4,0,1,0.0
8000.0,6,1658.0,2,3,3,25,2,0,9,12,9,3,3,2,6,219.0
